SUBJECT,CONFIGURATION,SEED,ALGORITHM,PROBE_ENABLED,COVERAGE,COVERED_BRANCHES,TOTAL_BRANCHES,BRANCH_COVERAGE,COVERED_LINES,TOTAL_LINES,LINE_COVERAGE,COVERED_FUNCTIONS,TOTAL_FUNCTIONS,FUNCTION_COVERAGE,COVERED_PROBES,TOTAL_PROBES,PROBE_COVERAGE,SEARCH_TIME,ITERATIONS,ID
NasiLiquidityPoolFactory.sol,,539,DynaMOSA,false,0.21153846153846154,4,50,0.08,70,320,0.21875,26,106,0.24528301886792453,20,88,0.22727272727272727,1615.5989999771118,8,93,111
EdenCoin.sol,,911,DynaMOSA,false,1,2,2,1,27,33,0.8181818181818182,8,8,1,11,14,0.7857142857142857,1037.2480001449585,10,120,111
Cover_ZapIn_General_V1.sol,,862,DynaMOSA,false,0.41379310344827586,2,16,0.125,39,129,0.3023255813953488,22,42,0.5238095238095238,13,44,0.29545454545454547,1672.6340000629425,13,144,111
Dynamic.sol,,618,DynaMOSA,false,0.75,1,2,0.5,3,4,0.75,2,2,1,0,0,0,1695.1640000343323,18,208,111
SSTRewards.sol,,555,DynaMOSA,false,0.7727272727272727,3,8,0.375,23,40,0.575,13,14,0.9285714285714286,6,6,1,1700.5609998703003,16,181,111
AntiBaseProtocol.sol,,849,DynaMOSA,false,0.8,3,8,0.375,81,98,0.826530612244898,37,42,0.8809523809523809,24,26,0.9230769230769231,1765.6109998226166,14,159,111
HTDD_contract.sol,,18,DynaMOSA,false,1,0,0,0,19,26,0.7307692307692307,5,5,1,11,16,0.6875,0,0,10,111
DmmControllerV2.sol,,521,DynaMOSA,true,0.20704845814977973,0,14,0,60,258,0.23255813953488372,31,111,0.27927927927927926,17,102,0.16666666666666666,1557.1610000133514,6,68,166
SLTDStaking.sol,,892,DynaMOSA,true,0.5161290322580645,4,12,0.3333333333333333,47,100,0.47,29,47,0.6170212765957447,16,34,0.47058823529411764,1732.0570001602173,18,201,166
DJCoin.sol,,228,DynaMOSA,true,0.711864406779661,3,6,0.5,69,91,0.7582417582417582,22,25,0.88,18,28,0.6428571428571429,1680.239000082016,15,165,166
vnxManager.sol,,300,DynaMOSA,true,0.6458333333333334,0,2,0,30,43,0.6976744186046512,19,20,0.95,14,26,0.5384615384615384,1733.0469999313354,25,284,166
RainbowRAK.sol,,363,DynaMOSA,true,0.5625,6,14,0.42857142857142855,60,115,0.5217391304347826,30,42,0.7142857142857143,18,40,0.45,1725.1360001564026,17,193,166
LIBERAPAY.sol,,562,DynaMOSA,true,0.6068376068376068,5,28,0.17857142857142858,86,141,0.6099290780141844,33,39,0.8461538461538461,38,50,0.76,1671.34099984169,14,155,166
StakingDextoken.sol,,405,DynaMOSA,true,0.6781609195402298,4,10,0.4,53,93,0.5698924731182796,25,27,0.9259259259259259,37,50,0.74,1695.601000070572,16,180,166
BlueICE.sol,,403,DynaMOSA,true,0.6,7,14,0.5,67,117,0.5726495726495726,31,43,0.7209302325581395,20,38,0.5263157894736842,1759.37299990654,17,191,166
SALESCONTRACT.sol,,689,DynaMOSA,true,0.25,0,8,0,14,57,0.24561403508771928,8,8,1,2,24,0.08333333333333333,1722.1510000228882,19,217,166
EdenCoin.sol,,346,DynaMOSA,true,0.75,1,2,0.5,26,33,0.7878787878787878,8,8,1,11,14,0.7857142857142857,1685.2200000286102,15,169,212
SSTRewards.sol,,345,DynaMOSA,true,0.75,3,8,0.375,23,40,0.575,13,14,0.9285714285714286,6,6,1,1742.255000114441,18,207,212
FrogDAO.sol,,487,DynaMOSA,true,0.8421052631578947,0,0,0,21,25,0.84,10,10,1,4,4,1,1697.9359998703003,16,176,212
HTDD_contract.sol,,259,DynaMOSA,true,0.7142857142857143,0,0,0,20,26,0.7692307692307693,5,5,1,13,16,0.8125,1703.6879999637604,18,199,212
AntiBaseProtocol.sol,,18,DynaMOSA,true,0.8157894736842105,3,8,0.375,84,98,0.8571428571428571,39,42,0.9285714285714286,24,26,0.9230769230769231,1773.1989998817444,15,171,212
NasiLiquidityPoolFactory.sol,,968,DynaMOSA,true,0.11475409836065574,2,50,0.04,38,320,0.11875,14,106,0.1320754716981132,12,88,0.13636363636363635,1618.784999847412,9,100,212
Dynamic.sol,,330,DynaMOSA,true,0.75,1,2,0.5,3,4,0.75,2,2,1,0,0,0,1724.760999917984,20,221,212
CourtFarming_HTStake.sol,,119,DynaMOSA,true,0.6071428571428571,12,32,0.375,73,109,0.6697247706422018,20,20,1,4,4,1,1680.029000043869,15,172,218
MetaCoin.sol,,107,DynaMOSA,true,0.8,6,8,0.75,7,9,0.7777777777777778,2,2,1,0,0,0,1690.0869998931885,14,158,218
FreakCoin.sol,,912,DynaMOSA,true,0.8787878787878788,6,10,0.6,56,74,0.7567567567567568,13,13,1,9,10,0.9,1656.348000049591,14,161,218
TimeMiner.sol,,107,DynaMOSA,true,0.7906976744186046,4,6,0.6666666666666666,79,90,0.8777777777777778,19,19,1,16,18,0.8888888888888888,1681.5230000019073,18,207,218
BancorV2_ZapIn_General_V1_1.sol,,44,DynaMOSA,true,0.24242424242424243,1,18,0.05555555555555555,30,118,0.2542372881355932,19,39,0.48717948717948717,8,42,0.19047619047619047,1729.8259999752045,13,153,218
GAZ_ERC20.sol,,469,DynaMOSA,true,0.42857142857142855,2,2,1,15,26,0.5769230769230769,7,11,0.6363636363636364,7,22,0.3181818181818182,1676.4079999923706,17,190,218
UFragments.sol,,109,DynaMOSA,true,0.30927835051546393,5,28,0.17857142857142858,42,136,0.3088235294117647,20,35,0.5714285714285714,5,34,0.14705882352941177,1731.9319999217987,37,410,218
MoshiachCoinStaking.sol,,639,DynaMOSA,true,0.4027777777777778,4,20,0.2,33,88,0.375,18,30,0.6,10,22,0.45454545454545453,1717.7269999980927,21,235,218
Rootkit_finance.sol,,208,DynaMOSA,true,0.8333333333333334,2,4,0.5,15,22,0.6818181818181818,7,8,0.875,0,0,0,1748.2200000286102,17,190,218
Straight_Fire_Finance.sol,,889,DynaMOSA,true,0.9166666666666666,3,4,0.75,16,22,0.7272727272727273,7,8,0.875,0,0,0,1724.2379999160767,18,201,218
Reentrance.sol,,537,DynaMOSA,false,0.375,1,4,0.25,6,24,0.25,4,12,0.3333333333333333,2,10,0.2,1718.6610000133514,19,218,129
Token50X100.sol,,816,DynaMOSA,false,0.35526315789473684,3,36,0.08333333333333333,50,146,0.3424657534246575,24,40,0.6,13,50,0.26,1691.5520000457764,18,200,129
TPA.sol,,824,DynaMOSA,false,0.6746987951807228,4,18,0.2222222222222222,93,150,0.62,52,65,0.8,41,56,0.7321428571428571,1706.3670001029968,13,147,129
Baz.sol,,135,DynaMOSA,false,0.9,7,8,0.875,14,16,0.875,2,2,1,0,0,0,1703.6559998989105,17,196,129
MarsStakingRewards.sol,,429,DynaMOSA,false,0.5409836065573771,2,12,0.16666666666666666,49,115,0.4260869565217391,31,49,0.6326530612244898,17,42,0.40476190476190477,1678.8739998340607,14,159,129
ANRXToken.sol,,332,DynaMOSA,false,0.782608695652174,6,12,0.5,34,44,0.7727272727272727,11,11,1,13,16,0.8125,1751.6280000209808,14,162,129
ThriftToken.sol,,543,DynaMOSA,false,0.8461538461538461,1,2,0.5,42,58,0.7241379310344828,10,11,0.9090909090909091,40,52,0.7692307692307693,1715.3920001983643,18,208,129
TokenDispatch.sol,,186,DynaMOSA,false,0.21875,0,22,0,20,100,0.2,7,10,0.7,7,34,0.20588235294117646,1748.8389999866486,52,579,129
CourtFarming_RoomLPStake.sol,,848,DynaMOSA,false,0.6153846153846154,12,32,0.375,73,108,0.6759259259259259,20,20,1,4,4,1,1655.9919998645782,14,154,129
Revive.sol,,481,DynaMOSA,false,0.7333333333333333,9,22,0.4090909090909091,74,109,0.6788990825688074,33,38,0.868421052631579,26,36,0.7222222222222222,1696.324000120163,17,190,129
DMONDETHRewards.sol,,178,DynaMOSA,true,0.631578947368421,7,14,0.5,67,105,0.638095238095238,37,47,0.7872340425531915,19,34,0.5588235294117647,1687.3380000591278,17,189,154
WolfStakingRewards.sol,,315,DynaMOSA,true,0.42391304347826086,4,14,0.2857142857142857,43,98,0.4387755102040816,23,38,0.6052631578947368,16,40,0.4,1670.1180000305176,15,166,154
DSP.sol,,364,DynaMOSA,true,0.7183098591549296,3,18,0.16666666666666666,102,154,0.6623376623376623,53,64,0.828125,48,60,0.8,1649.6150000095367,12,134,154
Core_Fi_V3.sol,,510,DynaMOSA,true,0.8333333333333334,2,4,0.5,15,22,0.6818181818181818,7,8,0.875,0,0,0,1788.766000032425,16,183,154
POWToken.sol,,348,DynaMOSA,true,0.3314285714285714,6,26,0.23076923076923078,50,209,0.23923444976076555,28,63,0.4444444444444444,22,86,0.2558139534883721,1711.5329999923706,15,166,154
MisesLegacyPool.sol,,122,DynaMOSA,true,0.7037037037037037,3,10,0.3,20,44,0.45454545454545453,10,11,0.9090909090909091,6,6,1,1695.7869999408722,19,209,154
afiController.sol,,287,DynaMOSA,true,0.4,0,10,0,43,102,0.4215686274509804,22,34,0.6470588235294118,33,56,0.5892857142857143,1733.7119998931885,40,448,154
RIT.sol,,529,DynaMOSA,true,0.6226415094339622,0,2,0,36,66,0.5454545454545454,20,29,0.6896551724137931,13,22,0.5909090909090909,1708.569000005722,18,201,154
JGNRewards.sol,,897,DynaMOSA,true,0.75,3,8,0.375,23,40,0.575,13,14,0.9285714285714286,6,6,1,1704.4189999103546,15,174,154
MetaCoin2.sol,,794,DynaMOSA,true,0.8333333333333334,1,2,0.5,8,8,1,4,4,1,0,0,0,1708.1849999427795,15,167,154
Voting.sol,,158,DynaMOSA,false,0.1276595744680851,0,30,0,19,250,0.076,18,111,0.16216216216216217,5,94,0.05319148936170213,1664.5629999637604,11,127,123
Controller.sol,,778,DynaMOSA,false,0.7037037037037037,0,8,0,38,70,0.5428571428571428,19,19,1,32,34,0.9411764705882353,1675.2309999465942,17,193,123
CryptoSecureBankToken.sol,,512,DynaMOSA,false,0.7796610169491526,12,26,0.46153846153846156,73,104,0.7019230769230769,31,33,0.9393939393939394,21,26,0.8076923076923077,1686.9430000782013,13,153,123
INS.sol,,324,DynaMOSA,false,1,1,2,0.5,28,37,0.7567567567567568,8,8,1,12,14,0.8571428571428571,0.0009999275207519531,0,10,123
CryptoGhost.sol,,872,DynaMOSA,false,0.9,35,40,0.875,62,77,0.8051948051948052,10,10,1,5,12,0.4166666666666667,1459.1800000667572,4,44,123
YieldFarmLP2.sol,,522,DynaMOSA,false,0.38235294117647056,1,20,0.05,19,54,0.35185185185185186,12,14,0.8571428571428571,0,8,0,1702.5720000267029,15,174,123
BAE.sol,,328,DynaMOSA,false,0.35714285714285715,0,6,0,9,50,0.18,5,8,0.625,12,36,0.3333333333333333,1717.2340002059937,11,122,123
GUMARewards.sol,,34,DynaMOSA,false,0.625,4,12,0.3333333333333333,51,91,0.5604395604395604,30,44,0.6818181818181818,14,30,0.4666666666666667,1727.4920001029968,18,204,123
BTCParamV2.sol,,626,DynaMOSA,false,0.17857142857142858,0,12,0,16,56,0.2857142857142857,5,16,0.3125,6,14,0.42857142857142855,1720.2979998588562,24,264,123
Dipex.sol,,355,DynaMOSA,false,0.43333333333333335,6,22,0.2727272727272727,28,39,0.717948717948718,7,8,0.875,9,12,0.75,1726.991000175476,19,217,123
Rexona.sol,,51,DynaMOSA,false,0.4666666666666667,7,22,0.3181818181818182,28,39,0.717948717948718,7,8,0.875,9,12,0.75,1712.1949999332428,17,194,41
GreenMarkTrust.sol,,961,DynaMOSA,false,1,1,2,0.5,27,37,0.7297297297297297,8,8,1,10,14,0.7142857142857143,0,0,10,41
XenoFelix.sol,,827,DynaMOSA,false,0.6666666666666666,4,18,0.2222222222222222,95,151,0.6291390728476821,50,63,0.7936507936507936,43,60,0.7166666666666667,1717.0569999217987,15,168,41
FairStockEquity.sol,,972,DynaMOSA,false,0.7058823529411765,1,6,0.16666666666666666,53,120,0.44166666666666665,23,28,0.8214285714285714,23,48,0.4791666666666667,1727.5820000171661,12,132,41
GardenContractV2.sol,,577,DynaMOSA,false,0.3191489361702128,7,62,0.11290322580645161,47,197,0.23857868020304568,23,32,0.71875,0,22,0,1667.6710000038147,13,145,41
OnXFinance.sol,,602,DynaMOSA,false,0.19047619047619047,5,26,0.19230769230769232,28,105,0.26666666666666666,7,37,0.1891891891891892,9,40,0.225,1735.4990000724792,14,162,41
KPLAY.sol,,669,DynaMOSA,false,0.7241379310344828,2,12,0.16666666666666666,84,124,0.6774193548387096,40,46,0.8695652173913043,37,50,0.74,1715.0480000972748,15,175,41
TetherToken.sol,,121,DynaMOSA,false,0.782608695652174,6,12,0.5,41,51,0.803921568627451,11,11,1,27,30,0.9,1727.0830001831055,15,172,41
Fomp.sol,,685,DynaMOSA,false,0.5348837209302325,4,24,0.16666666666666666,51,92,0.5543478260869565,17,19,0.8947368421052632,13,20,0.65,1712.3140001296997,23,256,41
Final.sol,,597,DynaMOSA,true,0.1650485436893204,5,26,0.19230769230769232,28,105,0.26666666666666666,7,37,0.1891891891891892,9,40,0.225,1661.6349999904633,13,152,36
WheatFarm.sol,,689,DynaMOSA,true,0.17475728155339806,6,26,0.23076923076923078,28,105,0.26666666666666666,7,37,0.1891891891891892,9,40,0.225,1714.723000049591,29,320,36
QuickToken.sol,,904,DynaMOSA,true,0.6461538461538462,3,8,0.375,53,76,0.6973684210526315,16,23,0.6956521739130435,24,34,0.7058823529411765,1749.8949999809265,20,225,36
MIMOToken.sol,,149,DynaMOSA,true,0.8333333333333334,1,2,0.5,25,43,0.5813953488372093,10,10,1,10,12,0.8333333333333334,1683.0810000896454,15,175,36
REXUNIFINANCE.sol,,899,DynaMOSA,true,0.7692307692307693,1,2,0.5,42,58,0.7241379310344828,10,11,0.9090909090909091,40,52,0.7692307692307693,1712.9960000514984,19,212,36
PlasmaswapPair.sol,,416,DynaMOSA,true,0.18333333333333332,0,23,0,20,99,0.20202020202020202,8,14,0.5714285714285714,5,22,0.22727272727272727,1685.7880001068115,17,190,36
UNIWHALE_ERC20.sol,,124,DynaMOSA,true,0.4090909090909091,0,6,0,17,41,0.4146341463414634,7,8,0.875,2,8,0.25,1705.75,23,263,36
Liquidity_v8.sol,,384,DynaMOSA,true,0.30303030303030304,2,18,0.1111111111111111,34,126,0.2698412698412698,18,33,0.5454545454545454,14,48,0.2916666666666667,1662.2699999809265,14,160,36
BirdOracle.sol,,356,DynaMOSA,true,0.6585365853658537,15,28,0.5357142857142857,44,66,0.6666666666666666,9,9,1,0,2,0,1773.7420001029968,23,257,36
LpStaking.sol,,993,DynaMOSA,true,0.32456140350877194,2,24,0.08333333333333333,39,139,0.2805755395683453,22,48,0.4583333333333333,12,42,0.2857142857142857,1692.2400000095367,16,180,36
MARVELCOIN.sol,,143,DynaMOSA,true,0.7916666666666666,1,2,0.5,28,37,0.7567567567567568,8,8,1,12,14,0.8571428571428571,1714.2610001564026,18,206,220
GFC.sol,,709,DynaMOSA,true,0.7916666666666666,1,2,0.5,28,37,0.7567567567567568,8,8,1,12,14,0.8571428571428571,1673.9119999408722,15,166,220
Weedburn.sol,,912,DynaMOSA,true,0.6578947368421053,2,10,0.2,61,88,0.6931818181818182,24,26,0.9230769230769231,30,40,0.75,1708.141000032425,16,178,220
NAL.sol,,492,DynaMOSA,true,0.7338129496402878,5,18,0.2777777777777778,104,150,0.6933333333333334,56,65,0.8615384615384616,43,56,0.7678571428571429,1666.960000038147,14,155,220
AavePoolReward.sol,,850,DynaMOSA,true,0.7142857142857143,5,10,0.5,27,44,0.6136363636363636,11,12,0.9166666666666666,6,6,1,1765.242999792099,17,195,220
LUP.sol,,678,DynaMOSA,true,0.575,2,12,0.16666666666666666,28,49,0.5714285714285714,15,18,0.8333333333333334,6,10,0.6,1679.1659998893738,13,147,220
PACT.sol,,965,DynaMOSA,true,0.46153846153846156,0,0,0,23,72,0.3194444444444444,17,20,0.85,7,32,0.21875,1727.611999988556,16,180,220
BACMARSLPTOKENPool.sol,,226,DynaMOSA,true,0.5384615384615384,4,12,0.3333333333333333,49,94,0.5212765957446809,24,36,0.6666666666666666,16,30,0.5333333333333333,1698.0260000228882,16,183,220
ZAD.sol,,62,DynaMOSA,false,0.6451612903225806,0,2,0,36,66,0.5454545454545454,20,29,0.6896551724137931,13,22,0.5909090909090909,1711.9759998321533,18,206,227
SLTDETHlpReward.sol,,444,DynaMOSA,false,0.6885245901639344,6,14,0.42857142857142855,65,105,0.6190476190476191,36,47,0.7659574468085106,19,34,0.5588235294117647,1682.180999994278,15,165,227
Vat.sol,,710,DynaMOSA,false,0.8378378378378378,4,8,0.5,64,98,0.6530612244897959,27,29,0.9310344827586207,34,62,0.5483870967741935,1706.880999803543,20,226,227
Wallet.sol,,395,DynaMOSA,false,1,0,0,0,2,6,0.3333333333333333,2,2,1,2,4,0.5,0,0,10,227
EqFinanceStaking.sol,,492,DynaMOSA,false,0.44,4,20,0.2,33,88,0.375,18,30,0.6,10,22,0.45454545454545453,1764.1330001354218,20,225,227
PRDZstakingV2.sol,,358,DynaMOSA,false,0.47692307692307695,5,26,0.19230769230769232,53,136,0.3897058823529412,26,39,0.6666666666666666,7,18,0.3888888888888889,1668.4049999713898,15,169,227
YRX3.sol,,391,DynaMOSA,false,0.696969696969697,7,18,0.3888888888888889,65,108,0.6018518518518519,35,48,0.7291666666666666,18,34,0.5294117647058824,1718.4830000400543,14,158,227
FrogDAOGovernanceRewards.sol,,312,DynaMOSA,false,0.7307692307692307,5,10,0.5,30,56,0.5357142857142857,13,16,0.8125,8,16,0.5,1693.7669999599457,18,201,227
WOLF.sol,,695,DynaMOSA,false,0.4,5,22,0.22727272727272727,28,39,0.717948717948718,7,8,0.875,9,12,0.75,1691.6480000019073,19,212,227
PACT.sol,,528,DynaMOSA,false,0.85,0,0,0,23,72,0.3194444444444444,17,20,0.85,7,32,0.21875,1707.1640000343323,19,213,159
BACMARSLPTOKENPool.sol,,614,DynaMOSA,false,0.6458333333333334,6,12,0.5,52,94,0.5531914893617021,25,36,0.6944444444444444,17,30,0.5666666666666667,1691.8069999217987,16,184,159
NAL.sol,,524,DynaMOSA,false,0.7228915662650602,3,18,0.16666666666666666,103,150,0.6866666666666666,57,65,0.8769230769230769,44,56,0.7857142857142857,1701.6159999370575,11,128,159
LUP.sol,,632,DynaMOSA,false,0.5666666666666667,2,12,0.16666666666666666,28,49,0.5714285714285714,15,18,0.8333333333333334,6,10,0.6,1711.0629999637604,12,140,159
GFC.sol,,913,DynaMOSA,false,1,1,2,0.5,27,37,0.7297297297297297,8,8,1,10,14,0.7142857142857143,107.31200003623962,1,21,159
Weedburn.sol,,426,DynaMOSA,false,0.7777777777777778,2,10,0.2,60,88,0.6818181818181818,24,26,0.9230769230769231,28,40,0.7,1714.2149999141693,16,177,159
Cryptoz.sol,,956,DynaMOSA,false,0.28846153846153844,0,18,0,23,155,0.14838709677419354,15,34,0.4411764705882353,21,74,0.28378378378378377,1580.5140001773834,8,88,159
AavePoolReward.sol,,34,DynaMOSA,false,0.7272727272727273,5,10,0.5,27,44,0.6136363636363636,11,12,0.9166666666666666,6,6,1,1762.8320000171661,17,188,159
MARVELCOIN.sol,,464,DynaMOSA,false,1,1,2,0.5,28,37,0.7567567567567568,8,8,1,12,14,0.8571428571428571,0.0010001659393310547,0,10,159
GUMARewards.sol,,427,DynaMOSA,true,0.5581395348837209,4,12,0.3333333333333333,51,91,0.5604395604395604,30,44,0.6818181818181818,14,30,0.4666666666666667,1724.7760000228882,18,208,124
Dipex.sol,,951,DynaMOSA,true,0.40476190476190477,5,22,0.22727272727272727,28,39,0.717948717948718,7,8,0.875,9,12,0.75,1734.3020000457764,21,233,124
Controller.sol,,638,DynaMOSA,true,0.5901639344262295,0,8,0,38,70,0.5428571428571428,19,19,1,32,34,0.9411764705882353,1672.781000137329,15,175,124
CryptoGhost.sol,,736,DynaMOSA,true,0.7903225806451613,35,40,0.875,62,77,0.8051948051948052,10,10,1,5,12,0.4166666666666667,1598.1789999008179,6,76,124
INS.sol,,938,DynaMOSA,true,0.7916666666666666,1,2,0.5,28,37,0.7567567567567568,8,8,1,12,14,0.8571428571428571,1721.2059998512268,20,221,124
Voting.sol,,170,DynaMOSA,true,0.08936170212765958,0,30,0,19,250,0.076,19,111,0.17117117117117117,3,94,0.031914893617021274,1664.7059998512268,12,134,124
YieldFarmLP2.sol,,33,DynaMOSA,true,0.30952380952380953,1,20,0.05,19,54,0.35185185185185186,12,14,0.8571428571428571,0,8,0,1717.0930001735687,20,227,124
BAE.sol,,257,DynaMOSA,true,0.28,0,6,0,9,50,0.18,5,8,0.625,12,36,0.3333333333333333,1709.8359999656677,11,123,124
CryptoSecureBankToken.sol,,550,DynaMOSA,true,0.7411764705882353,12,26,0.46153846153846156,75,104,0.7211538461538461,32,33,0.9696969696969697,21,26,0.8076923076923077,1691.8929998874664,14,157,124
BTCParamV2.sol,,335,DynaMOSA,true,0.2619047619047619,0,12,0,16,56,0.2857142857142857,5,16,0.3125,6,14,0.42857142857142855,1721.8050000667572,23,255,124
Core_Fi_V3.sol,,56,DynaMOSA,false,0.9166666666666666,3,4,0.75,16,22,0.7272727272727273,7,8,0.875,0,0,0,1773.7070000171661,18,204,153
RIT.sol,,327,DynaMOSA,false,0.6451612903225806,0,2,0,36,66,0.5454545454545454,20,29,0.6896551724137931,13,22,0.5909090909090909,1705.5800001621246,19,211,153
MetaCoin2.sol,,585,DynaMOSA,false,0.8333333333333334,1,2,0.5,8,8,1,4,4,1,0,0,0,1713.2910001277924,13,152,153
WolfStakingRewards.sol,,671,DynaMOSA,false,0.5384615384615384,5,14,0.35714285714285715,45,98,0.45918367346938777,23,38,0.6052631578947368,18,40,0.45,1679.470999956131,15,165,153
DSP.sol,,645,DynaMOSA,false,0.7073170731707317,5,18,0.2777777777777778,100,154,0.6493506493506493,53,64,0.828125,48,60,0.8,1656.138000011444,12,133,153
DMONDETHRewards.sol,,882,DynaMOSA,false,0.7213114754098361,7,14,0.5,67,105,0.638095238095238,37,47,0.7872340425531915,19,34,0.5588235294117647,1691.4179999828339,16,184,153
MisesLegacyPool.sol,,721,DynaMOSA,false,0.6666666666666666,3,10,0.3,20,44,0.45454545454545453,10,11,0.9090909090909091,6,6,1,1719.710000038147,19,210,153
JGNRewards.sol,,26,DynaMOSA,false,0.7727272727272727,3,8,0.375,23,40,0.575,13,14,0.9285714285714286,6,6,1,1712.7650001049042,16,177,153
POWToken.sol,,194,DynaMOSA,false,0.39325842696629215,6,26,0.23076923076923078,44,209,0.21052631578947367,26,63,0.4126984126984127,23,86,0.26744186046511625,1710.6200001239777,14,163,153
afiController.sol,,110,DynaMOSA,false,0.5,0,10,0,43,102,0.4215686274509804,22,34,0.6470588235294118,33,56,0.5892857142857143,1743.6619999408722,41,458,153
Dynamic.sol,,802,DynaMOSA,false,0.75,1,2,0.5,3,4,0.75,2,2,1,0,0,0,1687.6059999465942,17,197,31
AntiBaseProtocol.sol,,322,DynaMOSA,false,0.84,3,8,0.375,84,98,0.8571428571428571,39,42,0.9285714285714286,24,26,0.9230769230769231,1772.1100001335144,14,161,31
NasiLiquidityPoolFactory.sol,,530,DynaMOSA,false,0.15384615384615385,3,50,0.06,49,320,0.153125,19,106,0.1792452830188679,16,88,0.18181818181818182,1605.5199999809265,8,92,31
FrogDAO.sol,,664,DynaMOSA,false,1,0,0,0,20,25,0.8,10,10,1,4,4,1,0,0,10,31
Cover_ZapIn_General_V1.sol,,70,DynaMOSA,false,0.41379310344827586,2,16,0.125,39,129,0.3023255813953488,22,42,0.5238095238095238,13,44,0.29545454545454547,1680.4379999637604,13,148,31
HTDD_contract.sol,,691,DynaMOSA,false,1,0,0,0,19,26,0.7307692307692307,5,5,1,11,16,0.6875,0,0,10,31
EdenCoin.sol,,45,DynaMOSA,false,1,2,2,1,26,33,0.7878787878787878,8,8,1,9,14,0.6428571428571429,1017.606999874115,9,109,31
SSTRewards.sol,,410,DynaMOSA,false,0.7727272727272727,3,8,0.375,23,40,0.575,13,14,0.9285714285714286,6,6,1,1718.7059998512268,17,188,31
StakingDextoken.sol,,44,DynaMOSA,true,0.6781609195402298,4,10,0.4,53,93,0.5698924731182796,25,27,0.9259259259259259,37,50,0.74,1711.6549999713898,16,178,46
LIBERAPAY.sol,,347,DynaMOSA,true,0.6239316239316239,5,28,0.17857142857142858,88,141,0.624113475177305,34,39,0.8717948717948718,41,50,0.82,1666.9739999771118,13,153,46
BlueICE.sol,,837,DynaMOSA,true,0.6,7,14,0.5,67,117,0.5726495726495726,31,43,0.7209302325581395,20,38,0.5263157894736842,1760.433000087738,16,178,46
SLTDStaking.sol,,497,DynaMOSA,true,0.5161290322580645,4,12,0.3333333333333333,47,100,0.47,29,47,0.6170212765957447,16,34,0.47058823529411764,1730.1500000953674,19,217,46
vnxManager.sol,,635,DynaMOSA,true,0.6458333333333334,0,2,0,30,43,0.6976744186046512,19,20,0.95,14,26,0.5384615384615384,1727.8399999141693,18,208,46
SALESCONTRACT.sol,,429,DynaMOSA,true,0.25,0,8,0,14,57,0.24561403508771928,8,8,1,2,24,0.08333333333333333,1700.7890000343323,16,177,46
DJCoin.sol,,713,DynaMOSA,true,0.711864406779661,3,6,0.5,69,91,0.7582417582417582,22,25,0.88,18,28,0.6428571428571429,1679.726000070572,15,167,46
