SUBJECT,CONFIGURATION,SEED,ALGORITHM,PROBE_ENABLED,COVERAGE,COVERED_BRANCHES,TOTAL_BRANCHES,BRANCH_COVERAGE,COVERED_LINES,TOTAL_LINES,LINE_COVERAGE,COVERED_FUNCTIONS,TOTAL_FUNCTIONS,FUNCTION_COVERAGE,COVERED_PROBES,TOTAL_PROBES,PROBE_COVERAGE,SEARCH_TIME,ITERATIONS,ID
POWToken.sol,,641,DynaMOSA,false,0.3411764705882353,6,26,0.23076923076923078,40,209,0.19138755980861244,23,63,0.36507936507936506,23,86,0.26744186046511625,881.6639997959137,10,109
JGNRewards.sol,,769,DynaMOSA,false,0.75,3,8,0.375,23,40,0.575,13,14,0.9285714285714286,6,6,1,861.3420000076294,15,109
DSP.sol,,949,DynaMOSA,false,0.6578947368421053,4,18,0.2222222222222222,100,154,0.6493506493506493,52,64,0.8125,42,60,0.7,892.9079999923706,9,109
afiController.sol,,436,DynaMOSA,false,0.5,0,10,0,43,102,0.4215686274509804,22,34,0.6470588235294118,33,56,0.5892857142857143,866.9319999217987,22,109
DMONDETHRewards.sol,,668,DynaMOSA,false,0.7017543859649122,7,14,0.5,67,105,0.638095238095238,37,47,0.7872340425531915,19,34,0.5588235294117647,841.1480000019073,12,109
Core_Fi_V3.sol,,247,DynaMOSA,false,0.75,2,4,0.5,15,22,0.6818181818181818,7,8,0.875,0,0,0,957.260999917984,17,109
MisesLegacyPool.sol,,213,DynaMOSA,false,0.631578947368421,3,10,0.3,20,44,0.45454545454545453,10,11,0.9090909090909091,6,6,1,898.7720000743866,14,109
RIT.sol,,952,DynaMOSA,false,0.6451612903225806,0,2,0,36,66,0.5454545454545454,20,29,0.6896551724137931,13,22,0.5909090909090909,855.0940001010895,17,109
JGNRewards.sol,,296,DynaMOSA,false,0.75,3,8,0.375,23,40,0.575,13,14,0.9285714285714286,6,6,1,850.8320000171661,15,49
POWToken.sol,,940,DynaMOSA,false,0.2235294117647059,3,26,0.11538461538461539,30,209,0.14354066985645933,18,63,0.2857142857142857,19,86,0.22093023255813954,854.4550001621246,10,49
MetaCoin2.sol,,410,DynaMOSA,false,0.8333333333333334,1,2,0.5,8,8,1,4,4,1,0,0,0,902.3399999141693,12,49
WolfStakingRewards.sol,,631,DynaMOSA,false,0.5416666666666666,5,14,0.35714285714285715,46,98,0.46938775510204084,24,38,0.631578947368421,18,40,0.45,855.954999923706,14,49
RIT.sol,,15,DynaMOSA,false,0.6451612903225806,0,2,0,36,66,0.5454545454545454,20,29,0.6896551724137931,13,22,0.5909090909090909,880.2669999599457,17,49
DMONDETHRewards.sol,,890,DynaMOSA,false,0.7017543859649122,7,14,0.5,67,105,0.638095238095238,37,47,0.7872340425531915,19,34,0.5588235294117647,921.3900001049042,14,49
DSP.sol,,462,DynaMOSA,false,0.5921052631578947,3,18,0.16666666666666666,87,154,0.564935064935065,47,64,0.734375,38,60,0.6333333333333333,833.297000169754,9,49
afiController.sol,,278,DynaMOSA,false,0.5,0,10,0,43,102,0.4215686274509804,22,34,0.6470588235294118,33,56,0.5892857142857143,895.3100001811981,35,49
Core_Fi_V3.sol,,815,DynaMOSA,false,0.8333333333333334,3,4,0.75,16,22,0.7272727272727273,7,8,0.875,0,0,0,882.8800001144409,17,49
MisesLegacyPool.sol,,732,DynaMOSA,false,0.631578947368421,3,10,0.3,20,44,0.45454545454545453,10,11,0.9090909090909091,6,6,1,885.4210000038147,14,49
BTCParamV2.sol,,996,DynaMOSA,false,0.19230769230769232,0,12,0,16,56,0.2857142857142857,5,16,0.3125,6,14,0.42857142857142855,898.4030001163483,20,34
CryptoSecureBankToken.sol,,963,DynaMOSA,false,0.6727272727272727,12,26,0.46153846153846156,75,104,0.7211538461538461,32,33,0.9696969696969697,21,26,0.8076923076923077,861.3510000705719,11,34
BAE.sol,,915,DynaMOSA,false,0.35714285714285715,0,6,0,9,50,0.18,5,8,0.625,12,36,0.3333333333333333,909.6859998703003,8,34
Voting.sol,,948,DynaMOSA,false,0.10077519379844961,0,30,0,14,250,0.056,13,111,0.11711711711711711,2,94,0.02127659574468085,879.7439999580383,7,34
Dipex.sol,,535,DynaMOSA,false,0.43333333333333335,6,22,0.2727272727272727,28,39,0.717948717948718,7,8,0.875,9,12,0.75,883.7409999370575,16,34
GUMARewards.sol,,778,DynaMOSA,false,0.5660377358490566,4,12,0.3333333333333333,51,91,0.5604395604395604,30,44,0.6818181818181818,14,30,0.4666666666666667,863.5490000247955,14,34
YieldFarmLP2.sol,,564,DynaMOSA,false,0.38235294117647056,1,20,0.05,19,54,0.35185185185185186,12,14,0.8571428571428571,0,8,0,858.0139999389648,11,34
Controller.sol,,198,DynaMOSA,false,0.7037037037037037,0,8,0,36,70,0.5142857142857142,18,19,0.9473684210526315,30,34,0.8823529411764706,906.1770000457764,15,34
CryptoGhost.sol,,163,DynaMOSA,false,0.4,36,40,0.9,62,77,0.8051948051948052,10,10,1,5,12,0.4166666666666667,775.6679999828339,2,34
Baz.sol,,552,DynaMOSA,false,0.6,6,8,0.75,12,16,0.75,2,2,1,0,0,0,914.7709999084473,19,43
ANRXToken.sol,,409,DynaMOSA,false,0.4782608695652174,6,12,0.5,34,44,0.7727272727272727,11,11,1,13,16,0.8125,929.5,14,43
Reentrance.sol,,572,DynaMOSA,false,0.375,1,4,0.25,6,24,0.25,4,12,0.3333333333333333,2,10,0.2,908.7569999694824,18,43
ThriftToken.sol,,616,DynaMOSA,false,0.8461538461538461,1,2,0.5,39,58,0.6724137931034483,10,11,0.9090909090909091,39,52,0.75,881.375,17,43
TokenDispatch.sol,,632,DynaMOSA,false,0.25,0,22,0,20,100,0.2,7,10,0.7,7,34,0.20588235294117646,891.933000087738,50,43
TPA.sol,,780,DynaMOSA,false,0.6794871794871795,3,18,0.16666666666666666,100,150,0.6666666666666666,54,65,0.8307692307692308,42,56,0.75,835.8380000591278,9,43
MarsStakingRewards.sol,,523,DynaMOSA,false,0.5964912280701754,4,12,0.3333333333333333,55,115,0.4782608695652174,33,49,0.673469387755102,18,42,0.42857142857142855,873.7960000038147,13,43
Token50X100.sol,,711,DynaMOSA,false,0.3466666666666667,3,36,0.08333333333333333,50,146,0.3424657534246575,24,40,0.6,13,50,0.26,873.0110001564026,17,43
CourtFarming_RoomLPStake.sol,,56,DynaMOSA,false,0.6153846153846154,12,32,0.375,73,108,0.6759259259259259,20,20,1,4,4,1,886.6800000667572,13,43
Revive.sol,,940,DynaMOSA,false,0.6271186440677966,9,22,0.4090909090909091,73,109,0.6697247706422018,32,38,0.8421052631578947,26,36,0.7222222222222222,882.8720002174377,13,43
FreakCoin.sol,,287,Random,false,0.782608695652174,5,10,0.5,56,74,0.7567567567567568,13,13,1,9,10,0.9,902.7569999694824,173,146
MoshiachCoinStaking.sol,,491,Random,false,0.3877551020408163,4,20,0.2,24,88,0.2727272727272727,16,30,0.5333333333333333,7,22,0.3181818181818182,903.539999961853,195,146
CourtFarming_HTStake.sol,,14,Random,false,0.6153846153846154,12,32,0.375,73,109,0.6697247706422018,20,20,1,4,4,1,900.930999994278,161,146
BancorV2_ZapIn_General_V1_1.sol,,525,Random,false,0.2962962962962963,1,18,0.05555555555555555,30,118,0.2542372881355932,19,39,0.48717948717948717,8,42,0.19047619047619047,907.4519999027252,120,146
TimeMiner.sol,,229,Random,false,0.8,4,6,0.6666666666666666,79,90,0.8777777777777778,19,19,1,16,18,0.8888888888888888,903.1829998493195,187,146
UFragments.sol,,510,Random,false,0.36065573770491804,5,28,0.17857142857142858,42,136,0.3088235294117647,20,35,0.5714285714285714,5,34,0.14705882352941177,902.1019999980927,307,146
MetaCoin.sol,,428,Random,false,0.5,6,8,0.75,7,9,0.7777777777777778,2,2,1,0,0,0,904.9249999523163,167,146
GAZ_ERC20.sol,,255,Random,false,0.6923076923076923,2,2,1,15,26,0.5769230769230769,7,11,0.6363636363636364,7,22,0.3181818181818182,901.845999956131,202,146
Straight_Fire_Finance.sol,,668,Random,false,0.75,2,4,0.5,15,22,0.6818181818181818,7,8,0.875,0,0,0,901.0079998970032,212,146
Rootkit_finance.sol,,962,Random,false,0.75,2,4,0.5,15,22,0.6818181818181818,7,8,0.875,0,0,0,901.1040000915527,201,146
EqFinanceStaking.sol,,821,Random,false,0.3877551020408163,4,20,0.2,24,88,0.2727272727272727,16,30,0.5333333333333333,7,22,0.3181818181818182,902.1619999408722,203,131
Wallet.sol,,101,Random,false,1,0,0,0,2,6,0.3333333333333333,2,2,1,2,4,0.5,901.1050000190735,282,131
PRDZstakingV2.sol,,248,Random,false,0.46875,5,26,0.19230769230769232,53,136,0.3897058823529412,26,39,0.6666666666666666,7,18,0.3888888888888889,904.7229998111725,152,131
WOLF.sol,,869,Random,false,0.4,5,22,0.22727272727272727,28,39,0.717948717948718,7,8,0.875,9,12,0.75,902.3589999675751,186,131
YRX3.sol,,746,Random,false,0.6721311475409836,7,18,0.3888888888888889,65,108,0.6018518518518519,35,48,0.7291666666666666,18,34,0.5294117647058824,903.6480000019073,139,131
FrogDAOGovernanceRewards.sol,,658,Random,false,0.7391304347826086,5,10,0.5,29,56,0.5178571428571429,13,16,0.8125,7,16,0.4375,905.9800000190735,169,131
ZAD.sol,,810,Random,false,0.6451612903225806,0,2,0,36,66,0.5454545454545454,20,29,0.6896551724137931,13,22,0.5909090909090909,903.2569999694824,256,131
SLTDETHlpReward.sol,,860,Random,false,0.7017543859649122,7,14,0.5,67,105,0.638095238095238,37,47,0.7872340425531915,19,34,0.5588235294117647,906.9000000953674,156,131
Vat.sol,,65,Random,false,0.7714285714285715,4,8,0.5,65,98,0.6632653061224489,29,29,1,37,62,0.5967741935483871,901.1340000629425,203,131
GreenMarkTrust.sol,,981,Random,false,1,1,2,0.5,27,37,0.7297297297297297,8,8,1,10,14,0.7142857142857143,902.8700001239777,217,2
GardenContractV2.sol,,165,Random,false,0.32978723404255317,7,62,0.11290322580645161,48,197,0.2436548223350254,24,32,0.75,0,22,0,903.3550000190735,122,2
Rexona.sol,,148,Random,false,0.4,5,22,0.22727272727272727,28,39,0.717948717948718,7,8,0.875,9,12,0.75,900.8650000095367,160,2
Fomp.sol,,23,Random,false,0.6511627906976745,8,24,0.3333333333333333,64,92,0.6956521739130435,19,19,1,15,20,0.75,905.3670001029968,222,2
XenoFelix.sol,,469,Random,false,0.6351351351351351,4,18,0.2222222222222222,95,151,0.6291390728476821,50,63,0.7936507936507936,44,60,0.7333333333333333,901.585000038147,163,2
FairStockEquity.sol,,875,Random,false,0.78125,1,6,0.16666666666666666,57,120,0.475,26,28,0.9285714285714286,28,48,0.5833333333333334,904.5880000591278,117,2
TetherToken.sol,,32,Random,false,0.5217391304347826,6,12,0.5,41,51,0.803921568627451,11,11,1,27,30,0.9,903.0400002002716,152,2
OnXFinance.sol,,116,Random,false,0.19047619047619047,5,26,0.19230769230769232,28,105,0.26666666666666666,7,37,0.1891891891891892,9,40,0.225,901.829999923706,150,2
KPLAY.sol,,964,Random,false,0.6851851851851852,2,12,0.16666666666666666,92,124,0.7419354838709677,41,46,0.8913043478260869,41,50,0.82,902.3120000362396,154,2
KPLAY.sol,,832,Random,false,0.6851851851851852,2,12,0.16666666666666666,90,124,0.7258064516129032,41,46,0.8913043478260869,40,50,0.8,900.9849998950958,157,62
Fomp.sol,,961,Random,false,0.6511627906976745,8,24,0.3333333333333333,64,92,0.6956521739130435,19,19,1,15,20,0.75,903.5030000209808,223,62
FairStockEquity.sol,,907,Random,false,0.8125,1,6,0.16666666666666666,59,120,0.49166666666666664,27,28,0.9642857142857143,31,48,0.6458333333333334,904.7999999523163,112,62
Rexona.sol,,759,Random,false,0.43333333333333335,6,22,0.2727272727272727,28,39,0.717948717948718,7,8,0.875,9,12,0.75,900.787999868393,168,62
GardenContractV2.sol,,175,Random,false,0.32978723404255317,7,62,0.11290322580645161,50,197,0.25380710659898476,25,32,0.78125,0,22,0,902.1029999256134,118,62
TetherToken.sol,,296,Random,false,0.5217391304347826,6,12,0.5,41,51,0.803921568627451,11,11,1,27,30,0.9,901.1040000915527,153,62
XenoFelix.sol,,425,Random,false,0.6756756756756757,4,18,0.2222222222222222,100,151,0.6622516556291391,52,63,0.8253968253968254,45,60,0.75,903.3839998245239,158,62
GreenMarkTrust.sol,,708,Random,false,1,1,2,0.5,27,37,0.7297297297297297,8,8,1,10,14,0.7142857142857143,904.2350001335144,212,62
OnXFinance.sol,,628,Random,false,0.19047619047619047,5,26,0.19230769230769232,28,105,0.26666666666666666,7,37,0.1891891891891892,9,40,0.225,906.2909998893738,149,62
Reentrance.sol,,875,DynaMOSA,true,0.3076923076923077,1,4,0.25,6,24,0.25,4,12,0.3333333333333333,2,10,0.2,902.2269999980927,18,15
Baz.sol,,526,DynaMOSA,true,0.6,7,8,0.875,14,16,0.875,2,2,1,0,0,0,885.920000076294,19,15
CourtFarming_RoomLPStake.sol,,74,DynaMOSA,true,0.6071428571428571,12,32,0.375,73,108,0.6759259259259259,20,20,1,4,4,1,850.5130000114441,12,15
MarsStakingRewards.sol,,687,DynaMOSA,true,0.46464646464646464,4,12,0.3333333333333333,55,115,0.4782608695652174,33,49,0.673469387755102,18,42,0.42857142857142855,845.1679999828339,12,15
Revive.sol,,286,DynaMOSA,true,0.631578947368421,9,22,0.4090909090909091,74,109,0.6788990825688074,33,38,0.868421052631579,26,36,0.7222222222222222,911.8870000839233,14,15
TokenDispatch.sol,,567,DynaMOSA,true,0.22727272727272727,0,22,0,20,100,0.2,7,10,0.7,7,34,0.20588235294117646,897.5440001487732,51,15
TPA.sol,,680,DynaMOSA,true,0.7089552238805971,4,18,0.2222222222222222,103,150,0.6866666666666666,56,65,0.8615384615384616,42,56,0.75,905.574000120163,10,15
ThriftToken.sol,,927,DynaMOSA,true,0.7692307692307693,1,2,0.5,42,58,0.7241379310344828,10,11,0.9090909090909091,40,52,0.7692307692307693,882.6829998493195,18,15
Token50X100.sol,,907,DynaMOSA,true,0.304,3,36,0.08333333333333333,50,146,0.3424657534246575,24,40,0.6,13,50,0.26,859.1070001125336,18,15
ANRXToken.sol,,583,DynaMOSA,true,0.5641025641025641,6,12,0.5,34,44,0.7727272727272727,11,11,1,13,16,0.8125,925.3629999160767,14,15
SLTDStaking.sol,,235,Random,false,0.5535714285714286,4,12,0.3333333333333333,47,100,0.47,29,47,0.6170212765957447,16,34,0.47058823529411764,901.7249999046326,163,8
DmmControllerV2.sol,,467,Random,false,0.3333333333333333,0,14,0,79,258,0.3062015503875969,40,111,0.36036036036036034,19,102,0.18627450980392157,908.5050001144409,46,8
RainbowRAK.sol,,107,Random,false,0.6296296296296297,6,14,0.42857142857142855,60,115,0.5217391304347826,30,42,0.7142857142857143,18,40,0.45,900.6170001029968,167,8
DatrixoEquityToken.sol,,787,Random,false,0.4722222222222222,5,22,0.22727272727272727,34,62,0.5483870967741935,13,16,0.8125,21,28,0.75,906.3070001602173,233,8
LIBERAPAY.sol,,613,Random,false,0.532258064516129,5,28,0.17857142857142858,87,141,0.6170212765957447,34,39,0.8717948717948718,39,50,0.78,902.0390000343323,133,8
BlueICE.sol,,736,Random,false,0.6666666666666666,7,14,0.5,67,117,0.5726495726495726,31,43,0.7209302325581395,20,38,0.5263157894736842,901.4930000305176,165,8
DJCoin.sol,,304,Random,false,0.8275862068965517,3,6,0.5,69,91,0.7582417582417582,22,25,0.88,18,28,0.6428571428571429,906.8289999961853,165,8
StakingDextoken.sol,,472,Random,false,0.7714285714285715,4,10,0.4,53,93,0.5698924731182796,25,27,0.9259259259259259,37,50,0.74,903.9379999637604,180,8
vnxManager.sol,,866,Random,false,0.85,0,2,0,30,43,0.6976744186046512,19,20,0.95,14,26,0.5384615384615384,900.3589999675751,606,8
SALESCONTRACT.sol,,36,Random,false,0.5,0,8,0,12,57,0.21052631578947367,7,8,0.875,2,24,0.08333333333333333,902.3810000419617,173,8
UFragments.sol,,48,Random,false,0.36065573770491804,5,28,0.17857142857142858,42,136,0.3088235294117647,20,35,0.5714285714285714,5,34,0.14705882352941177,902.1039998531342,313,86
GAZ_ERC20.sol,,322,Random,false,0.6923076923076923,2,2,1,15,26,0.5769230769230769,7,11,0.6363636363636364,7,22,0.3181818181818182,903.2690000534058,209,86
Straight_Fire_Finance.sol,,700,Random,false,0.75,2,4,0.5,15,22,0.6818181818181818,7,8,0.875,0,0,0,903.824000120163,210,86
Rootkit_finance.sol,,46,Random,false,0.75,2,4,0.5,15,22,0.6818181818181818,7,8,0.875,0,0,0,903.228000164032,186,86
CourtFarming_HTStake.sol,,235,Random,false,0.6153846153846154,12,32,0.375,73,109,0.6697247706422018,20,20,1,4,4,1,900.3740000724792,157,86
FreakCoin.sol,,181,Random,false,0.782608695652174,5,10,0.5,56,74,0.7567567567567568,13,13,1,9,10,0.9,903.4809999465942,170,86
MetaCoin.sol,,610,Random,false,0.5,6,8,0.75,7,9,0.7777777777777778,2,2,1,0,0,0,904.1659998893738,178,86
BancorV2_ZapIn_General_V1_1.sol,,113,Random,false,0.2962962962962963,1,18,0.05555555555555555,30,118,0.2542372881355932,19,39,0.48717948717948717,8,42,0.19047619047619047,907.2999999523163,115,86
MoshiachCoinStaking.sol,,640,Random,false,0.3877551020408163,4,20,0.2,24,88,0.2727272727272727,16,30,0.5333333333333333,7,22,0.3181818181818182,902.2949998378754,199,86
TimeMiner.sol,,876,Random,false,0.8,4,6,0.6666666666666666,76,90,0.8444444444444444,19,19,1,16,18,0.8888888888888888,900.0200002193451,189,86
StakingDextoken.sol,,726,Random,false,0.7714285714285715,4,10,0.4,53,93,0.5698924731182796,25,27,0.9259259259259259,37,50,0.74,902.4660000801086,144,68
SALESCONTRACT.sol,,137,Random,false,0.5,0,8,0,14,57,0.24561403508771928,8,8,1,2,24,0.08333333333333333,906.4430000782013,169,68
RainbowRAK.sol,,782,Random,false,0.6296296296296297,6,14,0.42857142857142855,60,115,0.5217391304347826,30,42,0.7142857142857143,18,40,0.45,900.4360001087189,156,68
LIBERAPAY.sol,,121,Random,false,0.532258064516129,5,28,0.17857142857142858,80,141,0.5673758865248227,33,39,0.8461538461538461,35,50,0.7,901.2409999370575,148,68
SLTDStaking.sol,,521,Random,false,0.5535714285714286,4,12,0.3333333333333333,47,100,0.47,29,47,0.6170212765957447,16,34,0.47058823529411764,905.1569998264313,160,68
vnxManager.sol,,378,Random,false,0.85,0,2,0,30,43,0.6976744186046512,19,20,0.95,14,26,0.5384615384615384,901.6959998607635,282,68
BlueICE.sol,,962,Random,false,0.6666666666666666,7,14,0.5,67,117,0.5726495726495726,31,43,0.7209302325581395,20,38,0.5263157894736842,901.7079999446869,162,68
DJCoin.sol,,983,Random,false,0.8275862068965517,3,6,0.5,69,91,0.7582417582417582,22,25,0.88,18,28,0.6428571428571429,902.010999917984,168,68
DmmControllerV2.sol,,48,Random,false,0.2857142857142857,0,14,0,68,258,0.26356589147286824,34,111,0.3063063063063063,16,102,0.1568627450980392,918.922000169754,46,68
Core_Fi_V3.sol,,680,Random,false,0.75,2,4,0.5,15,22,0.6818181818181818,7,8,0.875,0,0,0,903.3039999008179,220,110
MetaCoin2.sol,,109,Random,false,0.8333333333333334,1,2,0.5,8,8,1,4,4,1,0,0,0,901.0230000019073,163,110
DMONDETHRewards.sol,,77,Random,false,0.7017543859649122,7,14,0.5,67,105,0.638095238095238,37,47,0.7872340425531915,19,34,0.5588235294117647,904.6389999389648,154,110
RIT.sol,,928,Random,false,0.6451612903225806,0,2,0,36,66,0.5454545454545454,20,29,0.6896551724137931,13,22,0.5909090909090909,900.9679999351501,186,110
MisesLegacyPool.sol,,181,Random,false,0.631578947368421,3,10,0.3,20,44,0.45454545454545453,10,11,0.9090909090909091,6,6,1,904.422000169754,162,110
afiController.sol,,614,Random,false,0.5,0,10,0,43,102,0.4215686274509804,22,34,0.6470588235294118,33,56,0.5892857142857143,902.9409999847412,201,110
POWToken.sol,,515,Random,false,0.4117647058823529,6,26,0.23076923076923078,51,209,0.24401913875598086,29,63,0.4603174603174603,23,86,0.26744186046511625,904.449000120163,111,110
JGNRewards.sol,,581,Random,false,0.75,3,8,0.375,23,40,0.575,13,14,0.9285714285714286,6,6,1,901.3589999675751,178,110
DSP.sol,,308,Random,false,0.6973684210526315,5,18,0.2777777777777778,105,154,0.6818181818181818,54,64,0.84375,48,60,0.8,902.9250001907349,122,110
MoshiachCoinStaking.sol,,543,DynaMOSA,true,0.352112676056338,4,20,0.2,24,88,0.2727272727272727,16,30,0.5333333333333333,7,22,0.3181818181818182,879.6769998073578,17,27
FreakCoin.sol,,21,DynaMOSA,true,0.6060606060606061,5,10,0.5,57,74,0.7702702702702703,13,13,1,9,10,0.9,852.5719997882843,12,27
UFragments.sol,,285,DynaMOSA,true,0.22105263157894736,5,28,0.17857142857142858,42,136,0.3088235294117647,20,35,0.5714285714285714,5,34,0.14705882352941177,867.7300000190735,31,27
CourtFarming_HTStake.sol,,449,DynaMOSA,true,0.625,13,32,0.40625,74,109,0.6788990825688074,20,20,1,4,4,1,894.3480000495911,14,27
Straight_Fire_Finance.sol,,295,DynaMOSA,true,0.75,2,4,0.5,15,22,0.6818181818181818,7,8,0.875,0,0,0,888.4059998989105,16,27
TimeMiner.sol,,758,DynaMOSA,true,0.7209302325581395,3,6,0.5,75,90,0.8333333333333334,19,19,1,16,18,0.8888888888888888,854.9479999542236,18,27
BancorV2_ZapIn_General_V1_1.sol,,696,DynaMOSA,true,0.22916666666666666,1,18,0.05555555555555555,30,118,0.2542372881355932,19,39,0.48717948717948717,8,42,0.19047619047619047,831.5789999961853,9,27
GAZ_ERC20.sol,,178,DynaMOSA,true,0.42857142857142855,2,2,1,15,26,0.5769230769230769,7,11,0.6363636363636364,7,22,0.3181818181818182,875.9560000896454,18,27
MetaCoin.sol,,384,DynaMOSA,true,0.2,5,8,0.625,6,9,0.6666666666666666,2,2,1,0,0,0,906.0289998054504,14,27
Rootkit_finance.sol,,210,DynaMOSA,true,0.75,2,4,0.5,15,22,0.6818181818181818,7,8,0.875,0,0,0,893.8500001430511,16,27
JGNRewards.sol,,979,Random,false,0.75,3,8,0.375,23,40,0.575,13,14,0.9285714285714286,6,6,1,901.1619999408722,174,50
DSP.sol,,401,Random,false,0.6842105263157895,4,18,0.2222222222222222,103,154,0.6688311688311688,55,64,0.859375,47,60,0.7833333333333333,908.0780000686646,120,50
WolfStakingRewards.sol,,352,Random,false,0.5416666666666666,5,14,0.35714285714285715,46,98,0.46938775510204084,24,38,0.631578947368421,18,40,0.45,901.0989999771118,157,50
MetaCoin2.sol,,17,Random,false,0.8333333333333334,1,2,0.5,8,8,1,4,4,1,0,0,0,900.2350001335144,174,50
MisesLegacyPool.sol,,18,Random,false,0.631578947368421,3,10,0.3,20,44,0.45454545454545453,10,11,0.9090909090909091,6,6,1,904.9650001525879,158,50
DMONDETHRewards.sol,,237,Random,false,0.7017543859649122,7,14,0.5,67,105,0.638095238095238,37,47,0.7872340425531915,19,34,0.5588235294117647,901.125,145,50
RIT.sol,,304,Random,false,0.6451612903225806,0,2,0,36,66,0.5454545454545454,20,29,0.6896551724137931,13,22,0.5909090909090909,900.6470000743866,183,50
afiController.sol,,384,Random,false,0.5,0,10,0,43,102,0.4215686274509804,22,34,0.6470588235294118,33,56,0.5892857142857143,900.9370000362396,353,50
POWToken.sol,,871,Random,false,0.4117647058823529,6,26,0.23076923076923078,51,209,0.24401913875598086,29,63,0.4603174603174603,23,86,0.26744186046511625,904.0929999351501,110,50
Core_Fi_V3.sol,,223,Random,false,0.75,2,4,0.5,15,22,0.6818181818181818,7,8,0.875,0,0,0,900.183000087738,213,50
